date,item_nbr,ondisplay,onpromotion,unit_sales
26/01/2017,119624,TRUE,FALSE,1
26/01/2017,121964,TRUE,FALSE,1
26/01/2017,122095,TRUE,FALSE,1
26/01/2017,122419,TRUE,FALSE,0
26/01/2017,122425,TRUE,FALSE,0
26/01/2017,123347,TRUE,FALSE,1
26/01/2017,123601,TRUE,FALSE,0
26/01/2017,125430,TRUE,FALSE,0
26/01/2017,127534,TRUE,FALSE,0
26/01/2017,127547,TRUE,FALSE,1
26/01/2017,129296,TRUE,FALSE,1
26/01/2017,129297,TRUE,FALSE,0
26/01/2017,129635,TRUE,TRUE,8
26/01/2017,129758,TRUE,FALSE,0
26/01/2017,153078,TRUE,FALSE,4
26/01/2017,153267,TRUE,FALSE,2
26/01/2017,153395,TRUE,FALSE,2
26/01/2017,153398,TRUE,FALSE,6
26/01/2017,155601,TRUE,FALSE,0
26/01/2017,155610,TRUE,FALSE,2
26/01/2017,155621,TRUE,FALSE,2
26/01/2017,155625,TRUE,FALSE,0
26/01/2017,158680,TRUE,TRUE,4
26/01/2017,158789,TRUE,FALSE,0
26/01/2017,158842,TRUE,FALSE,1
26/01/2017,158875,TRUE,FALSE,0
26/01/2017,159156,TRUE,FALSE,7.602
26/01/2017,159242,TRUE,FALSE,6
26/01/2017,162066,TRUE,FALSE,2
26/01/2017,164036,TRUE,FALSE,1
26/01/2017,164037,TRUE,FALSE,4
26/01/2017,164088,TRUE,FALSE,3
26/01/2017,164647,TRUE,FALSE,1
26/01/2017,165550,TRUE,FALSE,4
26/01/2017,165551,TRUE,FALSE,0
26/01/2017,165553,TRUE,FALSE,0
26/01/2017,165594,TRUE,FALSE,9
26/01/2017,165704,TRUE,FALSE,6
26/01/2017,165705,TRUE,FALSE,1
26/01/2017,165718,TRUE,FALSE,1
26/01/2017,165727,TRUE,FALSE,5
26/01/2017,165988,TRUE,TRUE,4
26/01/2017,167437,TRUE,FALSE,4
26/01/2017,168927,TRUE,FALSE,17
26/01/2017,168930,TRUE,FALSE,5
26/01/2017,168989,TRUE,FALSE,0
26/01/2017,169101,TRUE,FALSE,0
26/01/2017,170791,TRUE,FALSE,4
26/01/2017,172184,TRUE,FALSE,1
26/01/2017,172343,TRUE,FALSE,3
26/01/2017,173111,TRUE,TRUE,2
26/01/2017,173113,TRUE,FALSE,0
26/01/2017,174081,TRUE,FALSE,0
26/01/2017,177050,TRUE,FALSE,2
26/01/2017,177395,TRUE,FALSE,1
26/01/2017,179274,TRUE,FALSE,8
26/01/2017,179564,TRUE,FALSE,0
26/01/2017,179615,TRUE,TRUE,9
26/01/2017,205387,TRUE,TRUE,1
26/01/2017,205486,TRUE,FALSE,3
26/01/2017,205557,TRUE,FALSE,0
26/01/2017,207857,TRUE,FALSE,0
27/01/2017,103665,TRUE,FALSE,6
27/01/2017,105574,TRUE,FALSE,11
27/01/2017,105575,TRUE,FALSE,15
27/01/2017,105577,TRUE,FALSE,0
27/01/2017,105737,TRUE,FALSE,5
27/01/2017,105857,TRUE,FALSE,2
27/01/2017,106716,TRUE,FALSE,2
27/01/2017,108696,TRUE,TRUE,3
27/01/2017,108698,TRUE,TRUE,3
27/01/2017,108701,TRUE,TRUE,3
27/01/2017,108786,TRUE,FALSE,1
27/01/2017,108797,TRUE,FALSE,3
27/01/2017,108831,FALSE,FALSE,0
27/01/2017,108862,TRUE,FALSE,0
27/01/2017,108952,TRUE,FALSE,1
27/01/2017,111223,TRUE,FALSE,4
27/01/2017,111397,TRUE,FALSE,0
27/01/2017,112830,TRUE,FALSE,9
27/01/2017,114778,FALSE,FALSE,0
27/01/2017,114790,TRUE,FALSE,9
27/01/2017,114799,TRUE,FALSE,3
27/01/2017,114800,TRUE,FALSE,1
27/01/2017,115267,TRUE,TRUE,3
27/01/2017,115611,TRUE,FALSE,5
27/01/2017,115693,TRUE,FALSE,1
27/01/2017,115850,TRUE,FALSE,5
27/01/2017,115891,TRUE,FALSE,5
27/01/2017,115892,TRUE,FALSE,7
27/01/2017,115893,TRUE,FALSE,3
27/01/2017,115894,FALSE,FALSE,0
27/01/2017,116017,TRUE,FALSE,7
27/01/2017,116018,TRUE,TRUE,1
27/01/2017,116279,TRUE,FALSE,0
27/01/2017,116311,FALSE,FALSE,0
27/01/2017,119023,TRUE,FALSE,0
27/01/2017,119024,TRUE,FALSE,1
27/01/2017,119141,FALSE,FALSE,0
27/01/2017,119191,TRUE,FALSE,4
27/01/2017,119624,TRUE,FALSE,3
27/01/2017,121964,TRUE,FALSE,0
27/01/2017,122095,TRUE,FALSE,2
27/01/2017,122419,TRUE,FALSE,2
27/01/2017,122425,TRUE,FALSE,1
27/01/2017,123347,TRUE,FALSE,1
27/01/2017,123601,TRUE,FALSE,0
27/01/2017,125430,TRUE,FALSE,0
27/01/2017,127534,TRUE,FALSE,0
27/01/2017,127547,TRUE,TRUE,6
27/01/2017,129296,TRUE,FALSE,2
27/01/2017,129297,TRUE,FALSE,5
27/01/2017,129635,TRUE,TRUE,14
27/01/2017,129758,TRUE,FALSE,6
27/01/2017,153078,TRUE,FALSE,2
27/01/2017,153267,TRUE,FALSE,7
27/01/2017,153395,TRUE,FALSE,1
27/01/2017,153398,TRUE,FALSE,0
27/01/2017,155601,TRUE,FALSE,0
27/01/2017,155610,TRUE,FALSE,1
27/01/2017,155621,TRUE,FALSE,2
27/01/2017,155625,TRUE,FALSE,0
27/01/2017,158680,TRUE,TRUE,3
27/01/2017,158789,TRUE,FALSE,3
27/01/2017,158842,TRUE,FALSE,6
27/01/2017,158875,TRUE,FALSE,1
27/01/2017,159156,TRUE,TRUE,24.439
27/01/2017,159242,TRUE,FALSE,5
27/01/2017,162066,TRUE,FALSE,3
27/01/2017,164036,TRUE,FALSE,4
27/01/2017,164037,TRUE,FALSE,3
27/01/2017,164088,TRUE,FALSE,3
27/01/2017,164647,TRUE,FALSE,0
27/01/2017,165550,TRUE,FALSE,3
27/01/2017,165551,TRUE,FALSE,0
27/01/2017,165553,TRUE,FALSE,1
27/01/2017,165594,TRUE,FALSE,4
27/01/2017,165704,TRUE,FALSE,9
27/01/2017,165705,TRUE,FALSE,1
27/01/2017,165718,TRUE,FALSE,2
27/01/2017,165727,TRUE,FALSE,2
27/01/2017,165988,TRUE,TRUE,8
27/01/2017,167437,TRUE,FALSE,3
27/01/2017,168927,TRUE,FALSE,15
27/01/2017,168930,TRUE,FALSE,14
27/01/2017,168989,TRUE,FALSE,0
27/01/2017,169101,TRUE,FALSE,5
27/01/2017,170791,TRUE,FALSE,11
27/01/2017,172184,TRUE,FALSE,2
27/01/2017,172343,TRUE,FALSE,1
27/01/2017,173111,TRUE,TRUE,4
27/01/2017,173113,TRUE,FALSE,0
27/01/2017,174081,TRUE,FALSE,11
27/01/2017,177050,TRUE,FALSE,1
27/01/2017,177395,TRUE,FALSE,5
27/01/2017,179274,TRUE,FALSE,10
27/01/2017,179564,TRUE,FALSE,0
27/01/2017,179615,TRUE,TRUE,12
27/01/2017,205387,TRUE,TRUE,1
27/01/2017,205486,TRUE,FALSE,2
27/01/2017,205557,TRUE,FALSE,0
27/01/2017,207857,TRUE,FALSE,1
28/01/2017,103665,TRUE,FALSE,6
28/01/2017,105574,TRUE,FALSE,4
28/01/2017,105575,TRUE,FALSE,13
28/01/2017,105577,TRUE,FALSE,2
28/01/2017,105737,TRUE,FALSE,2
28/01/2017,105857,TRUE,FALSE,0
28/01/2017,106716,TRUE,FALSE,0
28/01/2017,108696,TRUE,FALSE,0
28/01/2017,108698,TRUE,FALSE,1
28/01/2017,108701,TRUE,FALSE,0
28/01/2017,108786,TRUE,FALSE,5
28/01/2017,108797,TRUE,FALSE,1
28/01/2017,108831,FALSE,FALSE,0
28/01/2017,108862,TRUE,FALSE,0
28/01/2017,108952,TRUE,FALSE,2
28/01/2017,111223,TRUE,FALSE,17
28/01/2017,111397,TRUE,FALSE,2
28/01/2017,112830,TRUE,FALSE,1
28/01/2017,114778,FALSE,FALSE,0
28/01/2017,114790,TRUE,FALSE,9
28/01/2017,114799,TRUE,FALSE,0
28/01/2017,114800,TRUE,FALSE,3
28/01/2017,115267,TRUE,FALSE,7
28/01/2017,115611,TRUE,FALSE,6
28/01/2017,115693,TRUE,FALSE,2
28/01/2017,115850,TRUE,FALSE,4
28/01/2017,115891,TRUE,FALSE,1
28/01/2017,115892,TRUE,FALSE,5
28/01/2017,115893,TRUE,FALSE,6
28/01/2017,115894,FALSE,FALSE,0
28/01/2017,116017,TRUE,FALSE,8
28/01/2017,116018,TRUE,TRUE,1
28/01/2017,116279,TRUE,FALSE,0
28/01/2017,116311,FALSE,FALSE,0
28/01/2017,119023,TRUE,FALSE,0
28/01/2017,119024,TRUE,FALSE,2
28/01/2017,119141,FALSE,FALSE,0
28/01/2017,119191,TRUE,FALSE,4
28/01/2017,119624,TRUE,FALSE,0
28/01/2017,121964,TRUE,FALSE,0
28/01/2017,122095,TRUE,FALSE,1
28/01/2017,122419,TRUE,FALSE,13
28/01/2017,122425,TRUE,FALSE,0
28/01/2017,123347,TRUE,FALSE,2
28/01/2017,123601,TRUE,FALSE,0
28/01/2017,125430,TRUE,FALSE,0
28/01/2017,127534,TRUE,FALSE,1
28/01/2017,127547,TRUE,FALSE,6
28/01/2017,129296,TRUE,FALSE,0
28/01/2017,129297,TRUE,FALSE,0
28/01/2017,129635,TRUE,TRUE,19
28/01/2017,129758,TRUE,FALSE,1
28/01/2017,153078,TRUE,FALSE,2
28/01/2017,153267,TRUE,FALSE,6
28/01/2017,153395,TRUE,FALSE,0
28/01/2017,153398,TRUE,FALSE,3
28/01/2017,155601,TRUE,FALSE,1
28/01/2017,155610,TRUE,FALSE,2
28/01/2017,155621,TRUE,FALSE,2
28/01/2017,155625,TRUE,FALSE,0
28/01/2017,158680,TRUE,TRUE,1
28/01/2017,158789,TRUE,FALSE,5
28/01/2017,158842,TRUE,FALSE,2
28/01/2017,158875,TRUE,FALSE,1
28/01/2017,159156,TRUE,FALSE,0
28/01/2017,159242,TRUE,FALSE,2
28/01/2017,162066,TRUE,FALSE,2
28/01/2017,164036,TRUE,FALSE,1
28/01/2017,164037,TRUE,FALSE,1
28/01/2017,164088,TRUE,FALSE,2
28/01/2017,164647,TRUE,FALSE,1
28/01/2017,165550,TRUE,FALSE,0
28/01/2017,165551,TRUE,FALSE,1
28/01/2017,165553,TRUE,FALSE,1
28/01/2017,165594,TRUE,FALSE,4
28/01/2017,165704,TRUE,FALSE,7
28/01/2017,165705,TRUE,FALSE,2
28/01/2017,165718,TRUE,FALSE,5
28/01/2017,165727,TRUE,FALSE,3
28/01/2017,165988,TRUE,TRUE,4
28/01/2017,167437,TRUE,FALSE,1
28/01/2017,168927,TRUE,FALSE,24
28/01/2017,168930,TRUE,FALSE,6
28/01/2017,168989,TRUE,FALSE,0
28/01/2017,169101,TRUE,FALSE,1
28/01/2017,170791,TRUE,FALSE,6
28/01/2017,172184,TRUE,FALSE,2
28/01/2017,172343,TRUE,FALSE,0
28/01/2017,173111,TRUE,TRUE,4
28/01/2017,173113,TRUE,FALSE,1
28/01/2017,174081,TRUE,FALSE,2
28/01/2017,177050,TRUE,FALSE,1
28/01/2017,177395,TRUE,FALSE,1
28/01/2017,179274,TRUE,FALSE,6
28/01/2017,179564,TRUE,FALSE,0
28/01/2017,179615,TRUE,TRUE,3
28/01/2017,205387,TRUE,TRUE,2
28/01/2017,205486,TRUE,FALSE,0
28/01/2017,205557,TRUE,FALSE,1
28/01/2017,207857,TRUE,FALSE,1
29/01/2017,103665,TRUE,FALSE,0
29/01/2017,105574,TRUE,FALSE,1
29/01/2017,105575,TRUE,FALSE,3
29/01/2017,105577,TRUE,FALSE,0
29/01/2017,105737,TRUE,FALSE,1
29/01/2017,105857,TRUE,FALSE,0
29/01/2017,106716,TRUE,FALSE,0
29/01/2017,108696,TRUE,TRUE,1
29/01/2017,108698,TRUE,FALSE,3
29/01/2017,108701,TRUE,TRUE,1
29/01/2017,108786,TRUE,FALSE,0
29/01/2017,108797,TRUE,FALSE,3
29/01/2017,108831,FALSE,FALSE,0
29/01/2017,108862,TRUE,FALSE,0
29/01/2017,108952,TRUE,FALSE,0
29/01/2017,111223,TRUE,FALSE,7
29/01/2017,111397,TRUE,FALSE,0
29/01/2017,112830,TRUE,FALSE,0
29/01/2017,114778,FALSE,FALSE,0
29/01/2017,114790,TRUE,FALSE,0
29/01/2017,114799,TRUE,FALSE,0
29/01/2017,114800,TRUE,FALSE,0
29/01/2017,115267,TRUE,FALSE,0
29/01/2017,115611,TRUE,FALSE,2
29/01/2017,115693,TRUE,FALSE,0
29/01/2017,115850,TRUE,FALSE,1
29/01/2017,115891,TRUE,FALSE,0
29/01/2017,115892,TRUE,FALSE,0
29/01/2017,115893,TRUE,FALSE,5
29/01/2017,115894,FALSE,FALSE,0
29/01/2017,116017,TRUE,FALSE,5
29/01/2017,116018,TRUE,TRUE,1
29/01/2017,116279,TRUE,FALSE,0
29/01/2017,116311,FALSE,FALSE,0
29/01/2017,119023,TRUE,FALSE,0
29/01/2017,119024,TRUE,FALSE,2
29/01/2017,119141,FALSE,FALSE,0
29/01/2017,119191,TRUE,FALSE,0
29/01/2017,119624,TRUE,FALSE,0
29/01/2017,121964,TRUE,FALSE,0
29/01/2017,122095,TRUE,FALSE,0
29/01/2017,122419,TRUE,FALSE,0
29/01/2017,122425,TRUE,FALSE,0
29/01/2017,123347,TRUE,FALSE,0
29/01/2017,123601,TRUE,FALSE,0
29/01/2017,125430,TRUE,FALSE,0
29/01/2017,127534,TRUE,FALSE,1
29/01/2017,127547,TRUE,FALSE,1
29/01/2017,129296,TRUE,FALSE,0
29/01/2017,129297,TRUE,FALSE,0
29/01/2017,129635,TRUE,TRUE,5
29/01/2017,129758,TRUE,FALSE,0
29/01/2017,153078,TRUE,FALSE,1
29/01/2017,153267,TRUE,FALSE,3
29/01/2017,153395,TRUE,FALSE,1
29/01/2017,153398,TRUE,FALSE,1
29/01/2017,155601,TRUE,FALSE,0
29/01/2017,155610,TRUE,FALSE,0
29/01/2017,155621,TRUE,FALSE,0
29/01/2017,155625,TRUE,FALSE,0
29/01/2017,158680,TRUE,FALSE,0
29/01/2017,158789,TRUE,FALSE,1
29/01/2017,158842,TRUE,FALSE,2
29/01/2017,158875,TRUE,FALSE,1
29/01/2017,159156,TRUE,FALSE,7.522
29/01/2017,159242,TRUE,FALSE,0
29/01/2017,162066,TRUE,FALSE,0
29/01/2017,164036,TRUE,FALSE,2
29/01/2017,164037,TRUE,FALSE,2
29/01/2017,164088,TRUE,FALSE,0
29/01/2017,164647,TRUE,FALSE,0
29/01/2017,165550,TRUE,FALSE,1
29/01/2017,165551,TRUE,FALSE,0
29/01/2017,165553,TRUE,FALSE,0
29/01/2017,165594,TRUE,FALSE,0
29/01/2017,165704,TRUE,FALSE,5
29/01/2017,165705,TRUE,FALSE,1
29/01/2017,165718,TRUE,FALSE,4
29/01/2017,165727,TRUE,FALSE,3
29/01/2017,165988,TRUE,FALSE,0
29/01/2017,167437,TRUE,FALSE,0
29/01/2017,168927,TRUE,FALSE,12
29/01/2017,168930,TRUE,FALSE,1
29/01/2017,168989,TRUE,FALSE,0
29/01/2017,169101,TRUE,FALSE,0
29/01/2017,170791,TRUE,FALSE,1
29/01/2017,172184,TRUE,FALSE,2
29/01/2017,172343,TRUE,FALSE,4
29/01/2017,173111,TRUE,TRUE,1
29/01/2017,173113,TRUE,FALSE,0
29/01/2017,174081,TRUE,FALSE,0
29/01/2017,177050,TRUE,FALSE,0
29/01/2017,177395,TRUE,FALSE,0
29/01/2017,179274,TRUE,FALSE,2
29/01/2017,179564,TRUE,FALSE,0
29/01/2017,179615,TRUE,TRUE,1
29/01/2017,205387,TRUE,TRUE,1
29/01/2017,205486,TRUE,FALSE,1
29/01/2017,205557,TRUE,FALSE,0
29/01/2017,207857,TRUE,FALSE,0
30/01/2017,103665,TRUE,FALSE,0
30/01/2017,105574,TRUE,FALSE,8
30/01/2017,105575,TRUE,FALSE,11
30/01/2017,105577,TRUE,FALSE,0
30/01/2017,105737,TRUE,FALSE,1
30/01/2017,105857,TRUE,FALSE,4
30/01/2017,106716,TRUE,FALSE,1
30/01/2017,108696,TRUE,TRUE,6
30/01/2017,108698,TRUE,FALSE,6
30/01/2017,108701,TRUE,TRUE,2
30/01/2017,108786,TRUE,FALSE,4
30/01/2017,108797,TRUE,FALSE,2
30/01/2017,108831,FALSE,FALSE,0
30/01/2017,108862,TRUE,FALSE,2
30/01/2017,108952,TRUE,FALSE,2
30/01/2017,111223,TRUE,FALSE,6
30/01/2017,111397,TRUE,FALSE,0
30/01/2017,112830,TRUE,FALSE,1
30/01/2017,114778,FALSE,FALSE,0
30/01/2017,114790,TRUE,FALSE,3
30/01/2017,114799,TRUE,FALSE,0
30/01/2017,114800,TRUE,FALSE,4
30/01/2017,115267,TRUE,FALSE,1
30/01/2017,115611,TRUE,FALSE,5
30/01/2017,115693,TRUE,FALSE,0
30/01/2017,115850,TRUE,FALSE,3
30/01/2017,115891,TRUE,FALSE,3
30/01/2017,115892,TRUE,FALSE,4
30/01/2017,115893,TRUE,FALSE,8
30/01/2017,115894,FALSE,FALSE,0
30/01/2017,116017,TRUE,FALSE,9
30/01/2017,116018,TRUE,TRUE,5
30/01/2017,116279,TRUE,FALSE,0
30/01/2017,116311,FALSE,FALSE,0
30/01/2017,119023,TRUE,FALSE,0
30/01/2017,119024,TRUE,FALSE,4
30/01/2017,119141,FALSE,FALSE,0
30/01/2017,119191,TRUE,FALSE,2
30/01/2017,119624,TRUE,FALSE,1
30/01/2017,121964,TRUE,FALSE,0
30/01/2017,122095,TRUE,FALSE,1
30/01/2017,122419,TRUE,FALSE,0
30/01/2017,122425,TRUE,FALSE,0
30/01/2017,123347,TRUE,FALSE,2
30/01/2017,123601,TRUE,FALSE,4
30/01/2017,125430,TRUE,FALSE,2
30/01/2017,127534,TRUE,FALSE,1
30/01/2017,127547,TRUE,FALSE,5
30/01/2017,129296,TRUE,FALSE,1
30/01/2017,129297,TRUE,FALSE,2
30/01/2017,129635,TRUE,TRUE,38
30/01/2017,129758,TRUE,FALSE,3
30/01/2017,153078,TRUE,FALSE,1
30/01/2017,153267,TRUE,FALSE,4
30/01/2017,153395,TRUE,FALSE,1
30/01/2017,153398,TRUE,FALSE,1
30/01/2017,155601,TRUE,FALSE,1
30/01/2017,155610,TRUE,FALSE,2
30/01/2017,155621,TRUE,FALSE,1
30/01/2017,155625,TRUE,FALSE,0
30/01/2017,158680,TRUE,TRUE,2
30/01/2017,158789,TRUE,FALSE,1
30/01/2017,158842,TRUE,FALSE,1
30/01/2017,158875,TRUE,FALSE,2
30/01/2017,159156,TRUE,FALSE,14.175
30/01/2017,159242,TRUE,FALSE,2
30/01/2017,162066,TRUE,FALSE,4
30/01/2017,164036,TRUE,FALSE,6
30/01/2017,164037,TRUE,FALSE,3
30/01/2017,164088,TRUE,FALSE,4
30/01/2017,164647,TRUE,FALSE,2
30/01/2017,165550,TRUE,FALSE,2
30/01/2017,165551,TRUE,FALSE,10
30/01/2017,165553,TRUE,FALSE,0
30/01/2017,165594,TRUE,FALSE,7
30/01/2017,165704,TRUE,FALSE,2
30/01/2017,165705,TRUE,FALSE,3
30/01/2017,165718,TRUE,FALSE,0
30/01/2017,165727,TRUE,FALSE,0
30/01/2017,165988,TRUE,TRUE,5
30/01/2017,167437,TRUE,FALSE,0
30/01/2017,168927,TRUE,FALSE,13
30/01/2017,168930,TRUE,FALSE,12
30/01/2017,168989,TRUE,FALSE,0
30/01/2017,169101,TRUE,FALSE,0
30/01/2017,170791,TRUE,FALSE,10
30/01/2017,172184,TRUE,FALSE,0
30/01/2017,172343,TRUE,FALSE,0
30/01/2017,173111,TRUE,TRUE,2
30/01/2017,173113,TRUE,FALSE,0
30/01/2017,174081,TRUE,FALSE,0
30/01/2017,177050,TRUE,FALSE,2
30/01/2017,177395,TRUE,FALSE,0
30/01/2017,179274,TRUE,FALSE,6
30/01/2017,179564,TRUE,FALSE,0
30/01/2017,179615,TRUE,TRUE,7
30/01/2017,205387,TRUE,FALSE,0
30/01/2017,205486,TRUE,FALSE,3
30/01/2017,205557,TRUE,FALSE,1
30/01/2017,207857,TRUE,FALSE,1
31/01/2017,103665,TRUE,FALSE,1
31/01/2017,105574,TRUE,FALSE,5
31/01/2017,105575,TRUE,FALSE,5
31/01/2017,105577,TRUE,FALSE,0
31/01/2017,105737,TRUE,FALSE,1
31/01/2017,105857,TRUE,FALSE,2
31/01/2017,106716,TRUE,FALSE,1
31/01/2017,108696,TRUE,TRUE,4
31/01/2017,108698,TRUE,FALSE,3
31/01/2017,108701,TRUE,TRUE,5
31/01/2017,108786,TRUE,FALSE,3
31/01/2017,108797,TRUE,FALSE,0
31/01/2017,108831,FALSE,FALSE,0
31/01/2017,108862,TRUE,FALSE,2
31/01/2017,108952,TRUE,FALSE,1
31/01/2017,111223,TRUE,FALSE,11
31/01/2017,111397,TRUE,FALSE,0
31/01/2017,112830,TRUE,FALSE,0
31/01/2017,114778,FALSE,FALSE,0
31/01/2017,114790,TRUE,FALSE,3
31/01/2017,114799,TRUE,FALSE,1
31/01/2017,114800,TRUE,FALSE,5
31/01/2017,115267,TRUE,FALSE,1
31/01/2017,115611,TRUE,FALSE,12
31/01/2017,115693,TRUE,FALSE,1
31/01/2017,115850,TRUE,FALSE,2
31/01/2017,115891,TRUE,FALSE,1
31/01/2017,115892,TRUE,FALSE,3
31/01/2017,115893,TRUE,FALSE,9
31/01/2017,115894,FALSE,FALSE,0
31/01/2017,116017,TRUE,FALSE,2
31/01/2017,116018,TRUE,TRUE,3
31/01/2017,116279,TRUE,FALSE,0
31/01/2017,116311,FALSE,FALSE,0
31/01/2017,119023,TRUE,FALSE,0
31/01/2017,119024,TRUE,FALSE,1
31/01/2017,119141,FALSE,FALSE,0
31/01/2017,119191,TRUE,FALSE,4
31/01/2017,119624,TRUE,FALSE,0
31/01/2017,121964,TRUE,FALSE,1
31/01/2017,122095,TRUE,FALSE,2
31/01/2017,122419,TRUE,FALSE,1
31/01/2017,122425,TRUE,FALSE,0
31/01/2017,123347,TRUE,FALSE,3
31/01/2017,123601,TRUE,FALSE,0
31/01/2017,125430,TRUE,FALSE,3
31/01/2017,127534,TRUE,FALSE,0
31/01/2017,127547,TRUE,FALSE,5
31/01/2017,129296,TRUE,FALSE,0
31/01/2017,129297,TRUE,FALSE,2
31/01/2017,129635,TRUE,TRUE,15
31/01/2017,129758,TRUE,FALSE,3
31/01/2017,153078,TRUE,FALSE,5
31/01/2017,153267,TRUE,FALSE,7
31/01/2017,153395,TRUE,FALSE,1
31/01/2017,153398,TRUE,FALSE,3
31/01/2017,155601,TRUE,FALSE,2
31/01/2017,155610,TRUE,FALSE,1
31/01/2017,155621,TRUE,FALSE,0
31/01/2017,155625,TRUE,FALSE,0
31/01/2017,158680,TRUE,TRUE,3
31/01/2017,158789,TRUE,FALSE,3
31/01/2017,158842,TRUE,FALSE,3
31/01/2017,158875,TRUE,FALSE,0
31/01/2017,159156,TRUE,FALSE,9.796
31/01/2017,159242,TRUE,FALSE,3
31/01/2017,162066,TRUE,FALSE,8
31/01/2017,164036,TRUE,FALSE,5
31/01/2017,164037,TRUE,FALSE,8
31/01/2017,164088,TRUE,FALSE,3
31/01/2017,164647,TRUE,FALSE,0
31/01/2017,165550,TRUE,FALSE,2
31/01/2017,165551,TRUE,FALSE,0
31/01/2017,165553,TRUE,FALSE,2
31/01/2017,165594,TRUE,FALSE,2
31/01/2017,165704,TRUE,FALSE,6
31/01/2017,165705,TRUE,FALSE,3
31/01/2017,165718,TRUE,FALSE,2
31/01/2017,165727,TRUE,FALSE,2
31/01/2017,165988,TRUE,TRUE,9
31/01/2017,167437,TRUE,FALSE,0
31/01/2017,168927,TRUE,FALSE,16
31/01/2017,168930,TRUE,FALSE,10
31/01/2017,168989,TRUE,FALSE,0
31/01/2017,169101,TRUE,FALSE,0
31/01/2017,170791,TRUE,FALSE,6
31/01/2017,172184,TRUE,FALSE,0
31/01/2017,172343,TRUE,FALSE,1
31/01/2017,173111,TRUE,FALSE,0
31/01/2017,173113,TRUE,FALSE,0
31/01/2017,174081,TRUE,FALSE,0
31/01/2017,177050,TRUE,FALSE,2
31/01/2017,177395,TRUE,FALSE,1
31/01/2017,179274,TRUE,FALSE,3
31/01/2017,179564,TRUE,FALSE,1
31/01/2017,179615,TRUE,TRUE,11
31/01/2017,205387,TRUE,TRUE,3
31/01/2017,205486,TRUE,FALSE,2
31/01/2017,205557,TRUE,FALSE,0
31/01/2017,207857,TRUE,FALSE,1
1/02/2017,103665,TRUE,FALSE,1
1/02/2017,105574,TRUE,TRUE,7
1/02/2017,105575,TRUE,FALSE,7
1/02/2017,105577,TRUE,FALSE,3
1/02/2017,105737,TRUE,FALSE,1
1/02/2017,105857,TRUE,FALSE,5
1/02/2017,106716,TRUE,FALSE,0
1/02/2017,108696,TRUE,FALSE,8
1/02/2017,108698,TRUE,FALSE,4
1/02/2017,108701,TRUE,FALSE,1
1/02/2017,108786,TRUE,FALSE,5
1/02/2017,108797,TRUE,FALSE,5
1/02/2017,108831,FALSE,FALSE,0
1/02/2017,108862,TRUE,FALSE,2
1/02/2017,108952,TRUE,FALSE,2
1/02/2017,111223,TRUE,FALSE,4
1/02/2017,111397,TRUE,FALSE,0
1/02/2017,112830,TRUE,FALSE,9
1/02/2017,114778,FALSE,FALSE,0
1/02/2017,114790,TRUE,FALSE,10
1/02/2017,114799,TRUE,FALSE,4
1/02/2017,114800,TRUE,FALSE,12
1/02/2017,115267,TRUE,FALSE,4
1/02/2017,115611,TRUE,FALSE,10
1/02/2017,115693,TRUE,FALSE,1
1/02/2017,115850,TRUE,FALSE,7
1/02/2017,115891,TRUE,FALSE,1
1/02/2017,115892,TRUE,FALSE,7
1/02/2017,115893,TRUE,FALSE,13
1/02/2017,115894,FALSE,FALSE,0
1/02/2017,116017,TRUE,FALSE,13
1/02/2017,116018,TRUE,TRUE,10
1/02/2017,116279,TRUE,FALSE,0
1/02/2017,116311,FALSE,FALSE,0
1/02/2017,119023,TRUE,FALSE,0
1/02/2017,119024,TRUE,FALSE,5
1/02/2017,119141,FALSE,FALSE,0
1/02/2017,119191,TRUE,FALSE,12
1/02/2017,119624,TRUE,FALSE,3
1/02/2017,121964,TRUE,FALSE,0
1/02/2017,122095,TRUE,FALSE,3
1/02/2017,122419,TRUE,FALSE,0
1/02/2017,122425,TRUE,FALSE,2
1/02/2017,123347,TRUE,FALSE,1
1/02/2017,123601,TRUE,FALSE,1
1/02/2017,125430,TRUE,FALSE,15
1/02/2017,127534,TRUE,FALSE,0
1/02/2017,127547,TRUE,FALSE,7
1/02/2017,129296,TRUE,FALSE,1
1/02/2017,129297,TRUE,FALSE,11
1/02/2017,129635,TRUE,FALSE,11
1/02/2017,129758,TRUE,FALSE,0
1/02/2017,153078,TRUE,FALSE,5
1/02/2017,153267,TRUE,FALSE,10
1/02/2017,153395,TRUE,FALSE,3
1/02/2017,153398,TRUE,FALSE,2
1/02/2017,155601,TRUE,FALSE,4
1/02/2017,155610,TRUE,FALSE,0
1/02/2017,155621,TRUE,FALSE,1
1/02/2017,155625,TRUE,FALSE,1
1/02/2017,158680,TRUE,FALSE,2
1/02/2017,158789,TRUE,FALSE,4
1/02/2017,158842,TRUE,FALSE,2
1/02/2017,158875,TRUE,FALSE,3
1/02/2017,159156,TRUE,FALSE,17.774
1/02/2017,159242,TRUE,FALSE,3
1/02/2017,162066,TRUE,FALSE,11
1/02/2017,164036,TRUE,FALSE,9
1/02/2017,164037,TRUE,FALSE,9
1/02/2017,164088,TRUE,FALSE,2
1/02/2017,164647,TRUE,FALSE,3
1/02/2017,165550,TRUE,FALSE,5
